data_product,data_table,data_column,data_type
SoDaH-Site_KEY_V2,fraction,frc_radiolabID,value_string
SoDaH-Site_KEY_V2,fraction,frc_radiolab_lyrnum,note
SoDaH-Site_KEY_V2,fraction,frc_radioanlys_yr,value_date
SoDaH-Site_KEY_V2,fraction,frc_14c,value_number
SoDaH-Site_KEY_V2,fraction,frc_14c_sdv,standard_deviation
SoDaH-Site_KEY_V2,fraction,frc_frc_modern,value_number
SoDaH-Site_KEY_V2,fraction,frc_frc_modern_sdv,standard_deviation
SoDaH-Site_KEY_V2,fraction,frc_quartz,value_number
SoDaH-Site_KEY_V2,fraction,frc_alkali_feldspar,value_number
SoDaH-Site_KEY_V2,fraction,frc_plag_feldspar,value_number
SoDaH-Site_KEY_V2,fraction,frc_mica_chlorite,value_number
SoDaH-Site_KEY_V2,fraction,frc_amphibole,value_number
SoDaH-Site_KEY_V2,fraction,frc_pyroxine,value_number
SoDaH-Site_KEY_V2,fraction,frc_olivine,value_number
SoDaH-Site_KEY_V2,fraction,frc_volc_glass,value_number
SoDaH-Site_KEY_V2,fraction,frc_kaol_halloy,value_number
SoDaH-Site_KEY_V2,fraction,frc_smect_vermic,value_number
SoDaH-Site_KEY_V2,fraction,frc_gibbsite,value_number
SoDaH-Site_KEY_V2,fraction,frc_fe_oxides,value_number
SoDaH-Site_KEY_V2,fraction,frc_imog_alloph,value_number
SoDaH-Site_KEY_V2,fraction,frc_ferrihydrite,value_number
WoSIS_2019,attributes,code,?
WoSIS_2019,attributes,type,?
WoSIS_2019,attributes,attribute,?
WoSIS_2019,attributes,unit,unit
WoSIS_2019,attributes,profiles,id
WoSIS_2019,attributes,layers,?
WoSIS_2019,attributes,description,value_string
WoSIS_2019,attributes,accuracy,?
WoSIS_2019,layers_chemical,profile_id,id
WoSIS_2019,layers_chemical,profile_layer_id,id
WoSIS_2019,layers_chemical,upper_depth,value_min
WoSIS_2019,layers_chemical,lower_depth,value_max
WoSIS_2019,layers_chemical,layer_name,id
WoSIS_2019,layers_chemical,litter,value_factor
WoSIS_2019,layers_chemical,tceq_value,value_number
WoSIS_2019,layers_chemical,tceq_value_avg,value_mean
WoSIS_2019,layers_chemical,tceq_method,method
WoSIS_2019,layers_chemical,tceq_date,value_date
WoSIS_2019,layers_chemical,tceq_dataset_id,id
WoSIS_2019,layers_chemical,tceq_profile_code,id
WoSIS_2019,layers_chemical,tceq_licence,licence
WoSIS_2019,layers_chemical,cecph7_value,value_number
WoSIS_2019,layers_chemical,cecph7_value_avg,value_mean
WoSIS_2019,layers_chemical,cecph7_method,method
WoSIS_2019,layers_chemical,cecph7_date,value_date
WoSIS_2019,layers_chemical,cecph7_dataset_id,id
WoSIS_2019,layers_chemical,cecph7_profile_code,id
WoSIS_2019,layers_chemical,cecph7_licence,licence
WoSIS_2019,layers_chemical,cecph8_value,value_number
WoSIS_2019,layers_chemical,cecph8_value_avg,value_mean
WoSIS_2019,layers_chemical,cecph8_method,method
WoSIS_2019,layers_chemical,cecph8_date,value_date
WoSIS_2019,layers_chemical,cecph8_dataset_id,id
WoSIS_2019,layers_chemical,cecph8_profile_code,id
WoSIS_2019,layers_chemical,cecph8_licence,licence
WoSIS_2019,layers_chemical,ecec_value,value_number
WoSIS_2019,layers_chemical,ecec_value_avg,value_mean
WoSIS_2019,layers_chemical,ecec_method,method
WoSIS_2019,layers_chemical,ecec_date,value_date
WoSIS_2019,layers_chemical,ecec_dataset_id,id
WoSIS_2019,layers_chemical,ecec_profile_code,id
WoSIS_2019,layers_chemical,ecec_licence,licence
WoSIS_2019,layers_chemical,elco20_value,value_number
WoSIS_2019,layers_chemical,elco20_value_avg,value_mean
WoSIS_2019,layers_chemical,elco20_method,method
WoSIS_2019,layers_chemical,elco20_date,value_date
WoSIS_2019,layers_chemical,elco20_dataset_id,id
WoSIS_2019,layers_chemical,elco20_profile_code,id
WoSIS_2019,layers_chemical,elco20_licence,licence
WoSIS_2019,layers_chemical,elco25_value,value_number
WoSIS_2019,layers_chemical,elco25_value_avg,value_mean
WoSIS_2019,layers_chemical,elco25_method,method
WoSIS_2019,layers_chemical,elco25_date,value_date
WoSIS_2019,layers_chemical,elco25_dataset_id,id
WoSIS_2019,layers_chemical,elco25_profile_code,id
WoSIS_2019,layers_chemical,elco25_licence,licence
WoSIS_2019,layers_chemical,elco50_value,value_number
WoSIS_2019,layers_chemical,elco50_value_avg,value_mean
WoSIS_2019,layers_chemical,elco50_method,method
WoSIS_2019,layers_chemical,elco50_date,value_date
WoSIS_2019,layers_chemical,elco50_dataset_id,id
WoSIS_2019,layers_chemical,elco50_profile_code,id
WoSIS_2019,layers_chemical,elco50_licence,licence
WoSIS_2019,layers_chemical,elcosp_value,value_number
WoSIS_2019,layers_chemical,elcosp_value_avg,value_mean
WoSIS_2019,layers_chemical,elcosp_method,method
WoSIS_2019,layers_chemical,elcosp_date,value_date
WoSIS_2019,layers_chemical,elcosp_dataset_id,id
WoSIS_2019,layers_chemical,elcosp_profile_code,id
WoSIS_2019,layers_chemical,elcosp_licence,licence
WoSIS_2019,layers_chemical,orgc_value,value_number
WoSIS_2019,layers_chemical,orgc_value_avg,value_mean
WoSIS_2019,layers_chemical,orgc_method,method
WoSIS_2019,layers_chemical,orgc_date,value_date
WoSIS_2019,layers_chemical,orgc_dataset_id,id
WoSIS_2019,layers_chemical,orgc_profile_code,id
WoSIS_2019,layers_chemical,orgc_licence,licence
WoSIS_2019,layers_chemical,phca_value,value_number
WoSIS_2019,layers_chemical,phca_value_avg,value_mean
WoSIS_2019,layers_chemical,phca_method,method
WoSIS_2019,layers_chemical,phca_date,value_date
WoSIS_2019,layers_chemical,phca_dataset_id,id
WoSIS_2019,layers_chemical,phca_profile_code,id
WoSIS_2019,layers_chemical,phca_licence,licence
WoSIS_2019,layers_chemical,phaq_value,value_number
WoSIS_2019,layers_chemical,phaq_value_avg,value_mean
WoSIS_2019,layers_chemical,phaq_method,method
WoSIS_2019,layers_chemical,phaq_date,value_date
WoSIS_2019,layers_chemical,phaq_dataset_id,id
WoSIS_2019,layers_chemical,phaq_profile_code,id
WoSIS_2019,layers_chemical,phaq_licence,licence
WoSIS_2019,layers_chemical,phkc_value,value_number
WoSIS_2019,layers_chemical,phkc_value_avg,value_mean
WoSIS_2019,layers_chemical,phkc_method,method
WoSIS_2019,layers_chemical,phkc_date,value_date
WoSIS_2019,layers_chemical,phkc_dataset_id,id
WoSIS_2019,layers_chemical,phkc_profile_code,id
WoSIS_2019,layers_chemical,phkc_licence,licence
WoSIS_2019,layers_chemical,phnf_value,value_number
WoSIS_2019,layers_chemical,phnf_value_avg,value_mean
WoSIS_2019,layers_chemical,phnf_method,method
WoSIS_2019,layers_chemical,phnf_date,value_date
WoSIS_2019,layers_chemical,phnf_dataset_id,id
WoSIS_2019,layers_chemical,phnf_profile_code,id
WoSIS_2019,layers_chemical,phnf_licence,licence
WoSIS_2019,layers_chemical,phpbyi_value,value_number
WoSIS_2019,layers_chemical,phpbyi_value_avg,value_mean
WoSIS_2019,layers_chemical,phpbyi_method,method
WoSIS_2019,layers_chemical,phpbyi_date,value_date
WoSIS_2019,layers_chemical,phpbyi_dataset_id,id
WoSIS_2019,layers_chemical,phpbyi_profile_code,id
WoSIS_2019,layers_chemical,phpbyi_licence,licence
WoSIS_2019,layers_chemical,phpmh3_value,value_number
WoSIS_2019,layers_chemical,phpmh3_value_avg,value_mean
WoSIS_2019,layers_chemical,phpmh3_method,method
WoSIS_2019,layers_chemical,phpmh3_date,value_date
WoSIS_2019,layers_chemical,phpmh3_dataset_id,id
WoSIS_2019,layers_chemical,phpmh3_profile_code,id
WoSIS_2019,layers_chemical,phpmh3_licence,licence
WoSIS_2019,layers_chemical,phpols_value,value_number
WoSIS_2019,layers_chemical,phpols_value_avg,value_mean
WoSIS_2019,layers_chemical,phpols_method,method
WoSIS_2019,layers_chemical,phpols_date,value_date
WoSIS_2019,layers_chemical,phpols_dataset_id,id
WoSIS_2019,layers_chemical,phpols_profile_code,id
WoSIS_2019,layers_chemical,phpols_licence,licence
WoSIS_2019,layers_chemical,phprtn_value,value_number
WoSIS_2019,layers_chemical,phprtn_value_avg,value_mean
WoSIS_2019,layers_chemical,phprtn_method,method
WoSIS_2019,layers_chemical,phprtn_date,value_date
WoSIS_2019,layers_chemical,phprtn_dataset_id,id
WoSIS_2019,layers_chemical,phprtn_profile_code,id
WoSIS_2019,layers_chemical,phprtn_licence,licence
WoSIS_2019,layers_chemical,phptot_value,value_number
WoSIS_2019,layers_chemical,phptot_value_avg,value_mean
WoSIS_2019,layers_chemical,phptot_method,method
WoSIS_2019,layers_chemical,phptot_date,value_date
WoSIS_2019,layers_chemical,phptot_dataset_id,id
WoSIS_2019,layers_chemical,phptot_profile_code,id
WoSIS_2019,layers_chemical,phptot_licence,licence
WoSIS_2019,layers_chemical,phpwsl_value,value_number
WoSIS_2019,layers_chemical,phpwsl_value_avg,value_mean
WoSIS_2019,layers_chemical,phpwsl_method,method
WoSIS_2019,layers_chemical,phpwsl_date,value_date
WoSIS_2019,layers_chemical,phpwsl_dataset_id,id
WoSIS_2019,layers_chemical,phpwsl_profile_code,id
WoSIS_2019,layers_chemical,phpwsl_licence,licence
WoSIS_2019,layers_chemical,totc_value,value_number
WoSIS_2019,layers_chemical,totc_value_avg,value_mean
WoSIS_2019,layers_chemical,totc_method,method
WoSIS_2019,layers_chemical,totc_date,value_date
WoSIS_2019,layers_chemical,totc_dataset_id,id
WoSIS_2019,layers_chemical,totc_profile_code,id
WoSIS_2019,layers_chemical,totc_licence,licence
WoSIS_2019,layers_chemical,nitkjd_value,value_number
WoSIS_2019,layers_chemical,nitkjd_value_avg,value_mean
WoSIS_2019,layers_chemical,nitkjd_method,method
WoSIS_2019,layers_chemical,nitkjd_date,value_date
WoSIS_2019,layers_chemical,nitkjd_dataset_id,id
WoSIS_2019,layers_chemical,nitkjd_profile_code,id
WoSIS_2019,layers_chemical,nitkjd_licence,licence
WoSIS_2019,layers_physical,profile_id,id
WoSIS_2019,layers_physical,profile_layer_id,id
WoSIS_2019,layers_physical,upper_depth,value_min
WoSIS_2019,layers_physical,lower_depth,value_max
WoSIS_2019,layers_physical,layer_name,id
WoSIS_2019,layers_physical,litter,value_factor
WoSIS_2019,layers_physical,bdfi33_value,value_number
WoSIS_2019,layers_physical,bdfi33_value_avg,value_mean
WoSIS_2019,layers_physical,bdfi33_method,method
WoSIS_2019,layers_physical,bdfi33_date,value_date
WoSIS_2019,layers_physical,bdfi33_dataset_id,id
WoSIS_2019,layers_physical,bdfi33_profile_code,id
WoSIS_2019,layers_physical,bdfi33_licence,licence
WoSIS_2019,layers_physical,bdfiad_value,value_number
WoSIS_2019,layers_physical,bdfiad_value_avg,value_mean
WoSIS_2019,layers_physical,bdfiad_method,method
WoSIS_2019,layers_physical,bdfiad_date,value_date
WoSIS_2019,layers_physical,bdfiad_dataset_id,id
WoSIS_2019,layers_physical,bdfiad_profile_code,id
WoSIS_2019,layers_physical,bdfiad_licence,licence
WoSIS_2019,layers_physical,bdfifm_value,value_number
WoSIS_2019,layers_physical,bdfifm_value_avg,value_mean
WoSIS_2019,layers_physical,bdfifm_method,method
WoSIS_2019,layers_physical,bdfifm_date,value_date
WoSIS_2019,layers_physical,bdfifm_dataset_id,id
WoSIS_2019,layers_physical,bdfifm_profile_code,id
WoSIS_2019,layers_physical,bdfifm_licence,licence
WoSIS_2019,layers_physical,bdfiod_value,value_number
WoSIS_2019,layers_physical,bdfiod_value_avg,value_mean
WoSIS_2019,layers_physical,bdfiod_method,method
WoSIS_2019,layers_physical,bdfiod_date,value_date
WoSIS_2019,layers_physical,bdfiod_dataset_id,id
WoSIS_2019,layers_physical,bdfiod_profile_code,id
WoSIS_2019,layers_physical,bdfiod_licence,licence
WoSIS_2019,layers_physical,bdws33_value,value_number
WoSIS_2019,layers_physical,bdws33_value_avg,value_mean
WoSIS_2019,layers_physical,bdws33_method,method
WoSIS_2019,layers_physical,bdws33_date,value_date
WoSIS_2019,layers_physical,bdws33_dataset_id,id
WoSIS_2019,layers_physical,bdws33_profile_code,id
WoSIS_2019,layers_physical,bdws33_licence,licence
WoSIS_2019,layers_physical,bdwsad_value,value_number
WoSIS_2019,layers_physical,bdwsad_value_avg,value_mean
WoSIS_2019,layers_physical,bdwsad_method,method
WoSIS_2019,layers_physical,bdwsad_date,value_date
WoSIS_2019,layers_physical,bdwsad_dataset_id,id
WoSIS_2019,layers_physical,bdwsad_profile_code,id
WoSIS_2019,layers_physical,bdwsad_licence,licence
WoSIS_2019,layers_physical,bdwsfm_value,value_number
WoSIS_2019,layers_physical,bdwsfm_value_avg,value_mean
WoSIS_2019,layers_physical,bdwsfm_method,method
WoSIS_2019,layers_physical,bdwsfm_date,value_date
WoSIS_2019,layers_physical,bdwsfm_dataset_id,id
WoSIS_2019,layers_physical,bdwsfm_profile_code,id
WoSIS_2019,layers_physical,bdwsfm_licence,licence
WoSIS_2019,layers_physical,bdwsod_value,value_number
WoSIS_2019,layers_physical,bdwsod_value_avg,value_mean
WoSIS_2019,layers_physical,bdwsod_method,method
WoSIS_2019,layers_physical,bdwsod_date,value_date
WoSIS_2019,layers_physical,bdwsod_dataset_id,id
WoSIS_2019,layers_physical,bdwsod_profile_code,id
WoSIS_2019,layers_physical,bdwsod_licence,licence
WoSIS_2019,layers_physical,clay_value,value_number
WoSIS_2019,layers_physical,clay_value_avg,value_mean
WoSIS_2019,layers_physical,clay_method,method
WoSIS_2019,layers_physical,clay_date,value_date
WoSIS_2019,layers_physical,clay_dataset_id,id
WoSIS_2019,layers_physical,clay_profile_code,id
WoSIS_2019,layers_physical,clay_licence,licence
WoSIS_2019,layers_physical,cfgr_value,value_number
WoSIS_2019,layers_physical,cfgr_value_avg,value_mean
WoSIS_2019,layers_physical,cfgr_method,method
WoSIS_2019,layers_physical,cfgr_date,value_date
WoSIS_2019,layers_physical,cfgr_dataset_id,id
WoSIS_2019,layers_physical,cfgr_profile_code,id
WoSIS_2019,layers_physical,cfgr_licence,licence
WoSIS_2019,layers_physical,cfvo_value,value_number
WoSIS_2019,layers_physical,cfvo_value_avg,value_mean
WoSIS_2019,layers_physical,cfvo_method,method
WoSIS_2019,layers_physical,cfvo_date,value_date
WoSIS_2019,layers_physical,cfvo_dataset_id,id
WoSIS_2019,layers_physical,cfvo_profile_code,id
WoSIS_2019,layers_physical,cfvo_licence,licence
WoSIS_2019,layers_physical,sand_value,value_number
WoSIS_2019,layers_physical,sand_value_avg,value_mean
WoSIS_2019,layers_physical,sand_method,method
WoSIS_2019,layers_physical,sand_date,value_date
WoSIS_2019,layers_physical,sand_dataset_id,id
WoSIS_2019,layers_physical,sand_profile_code,id
WoSIS_2019,layers_physical,sand_licence,licence
WoSIS_2019,layers_physical,silt_value,value_number
WoSIS_2019,layers_physical,silt_value_avg,value_mean
WoSIS_2019,layers_physical,silt_method,method
WoSIS_2019,layers_physical,silt_date,value_date
WoSIS_2019,layers_physical,silt_dataset_id,id
WoSIS_2019,layers_physical,silt_profile_code,id
WoSIS_2019,layers_physical,silt_licence,licence
WoSIS_2019,layers_physical,wg0100_value,value_number
WoSIS_2019,layers_physical,wg0100_value_avg,value_mean
WoSIS_2019,layers_physical,wg0100_method,method
WoSIS_2019,layers_physical,wg0100_date,value_date
WoSIS_2019,layers_physical,wg0100_dataset_id,id
WoSIS_2019,layers_physical,wg0100_profile_code,id
WoSIS_2019,layers_physical,wg0100_licence,licence
WoSIS_2019,layers_physical,wg0010_value,value_number
WoSIS_2019,layers_physical,wg0010_value_avg,value_mean
WoSIS_2019,layers_physical,wg0010_method,method
WoSIS_2019,layers_physical,wg0010_date,value_date
WoSIS_2019,layers_physical,wg0010_dataset_id,id
WoSIS_2019,layers_physical,wg0010_profile_code,id
WoSIS_2019,layers_physical,wg0010_licence,licence
WoSIS_2019,layers_physical,wg1500_value,value_number
WoSIS_2019,layers_physical,wg1500_value_avg,value_mean
WoSIS_2019,layers_physical,wg1500_method,method
WoSIS_2019,layers_physical,wg1500_date,value_date
WoSIS_2019,layers_physical,wg1500_dataset_id,id
WoSIS_2019,layers_physical,wg1500_profile_code,id
WoSIS_2019,layers_physical,wg1500_licence,licence
WoSIS_2019,layers_physical,wg0200_value,value_number
WoSIS_2019,layers_physical,wg0200_value_avg,value_mean
WoSIS_2019,layers_physical,wg0200_method,method
WoSIS_2019,layers_physical,wg0200_date,value_date
WoSIS_2019,layers_physical,wg0200_dataset_id,id
WoSIS_2019,layers_physical,wg0200_profile_code,id
WoSIS_2019,layers_physical,wg0200_licence,licence
WoSIS_2019,layers_physical,wg0033_value,value_number
WoSIS_2019,layers_physical,wg0033_value_avg,value_mean
WoSIS_2019,layers_physical,wg0033_method,method
WoSIS_2019,layers_physical,wg0033_date,value_date
WoSIS_2019,layers_physical,wg0033_dataset_id,id
WoSIS_2019,layers_physical,wg0033_profile_code,id
WoSIS_2019,layers_physical,wg0033_licence,licence
WoSIS_2019,layers_physical,wg0500_value,value_number
WoSIS_2019,layers_physical,wg0500_value_avg,value_mean
WoSIS_2019,layers_physical,wg0500_method,method
WoSIS_2019,layers_physical,wg0500_date,value_date
WoSIS_2019,layers_physical,wg0500_dataset_id,id
WoSIS_2019,layers_physical,wg0500_profile_code,id
WoSIS_2019,layers_physical,wg0500_licence,licence
WoSIS_2019,layers_physical,wg0006_value,value_number
WoSIS_2019,layers_physical,wg0006_value_avg,value_mean
WoSIS_2019,layers_physical,wg0006_method,method
WoSIS_2019,layers_physical,wg0006_date,value_date
WoSIS_2019,layers_physical,wg0006_dataset_id,id
WoSIS_2019,layers_physical,wg0006_profile_code,id
WoSIS_2019,layers_physical,wg0006_licence,licence
WoSIS_2019,layers_physical,wv0100_value,value_number
WoSIS_2019,layers_physical,wv0100_value_avg,value_mean
WoSIS_2019,layers_physical,wv0100_method,method
WoSIS_2019,layers_physical,wv0100_date,value_date
WoSIS_2019,layers_physical,wv0100_dataset_id,id
WoSIS_2019,layers_physical,wv0100_profile_code,id
WoSIS_2019,layers_physical,wv0100_licence,licence
WoSIS_2019,layers_physical,wv0010_value,value_number
WoSIS_2019,layers_physical,wv0010_value_avg,value_mean
WoSIS_2019,layers_physical,wv0010_method,method
WoSIS_2019,layers_physical,wv0010_date,value_date
WoSIS_2019,layers_physical,wv0010_dataset_id,id
WoSIS_2019,layers_physical,wv0010_profile_code,id
WoSIS_2019,layers_physical,wv0010_licence,licence
WoSIS_2019,layers_physical,wv1500_value,value_number
WoSIS_2019,layers_physical,wv1500_value_avg,value_mean
WoSIS_2019,layers_physical,wv1500_method,method
WoSIS_2019,layers_physical,wv1500_date,value_date
WoSIS_2019,layers_physical,wv1500_dataset_id,id
WoSIS_2019,layers_physical,wv1500_profile_code,id
WoSIS_2019,layers_physical,wv1500_licence,licence
WoSIS_2019,layers_physical,wv0200_value,value_number
WoSIS_2019,layers_physical,wv0200_value_avg,value_mean
WoSIS_2019,layers_physical,wv0200_method,method
WoSIS_2019,layers_physical,wv0200_date,value_date
WoSIS_2019,layers_physical,wv0200_dataset_id,id
WoSIS_2019,layers_physical,wv0200_profile_code,id
WoSIS_2019,layers_physical,wv0200_licence,licence
WoSIS_2019,layers_physical,wv0033_value,value_number
WoSIS_2019,layers_physical,wv0033_value_avg,value_mean
WoSIS_2019,layers_physical,wv0033_method,method
WoSIS_2019,layers_physical,wv0033_date,value_date
WoSIS_2019,layers_physical,wv0033_dataset_id,id
WoSIS_2019,layers_physical,wv0033_profile_code,id
WoSIS_2019,layers_physical,wv0033_licence,licence
WoSIS_2019,layers_physical,wv0500_value,value_number
WoSIS_2019,layers_physical,wv0500_value_avg,value_mean
WoSIS_2019,layers_physical,wv0500_method,method
WoSIS_2019,layers_physical,wv0500_date,value_date
WoSIS_2019,layers_physical,wv0500_dataset_id,id
WoSIS_2019,layers_physical,wv0500_profile_code,id
WoSIS_2019,layers_physical,wv0500_licence,licence
WoSIS_2019,layers_physical,wv0006_value,value_number
WoSIS_2019,layers_physical,wv0006_value_avg,value_mean
WoSIS_2019,layers_physical,wv0006_method,method
WoSIS_2019,layers_physical,wv0006_date,value_date
WoSIS_2019,layers_physical,wv0006_dataset_id,id
WoSIS_2019,layers_physical,wv0006_profile_code,id
WoSIS_2019,layers_physical,wv0006_licence,licence
WoSIS_2019,profiles,profile_id,id
WoSIS_2019,profiles,dataset_id,id
WoSIS_2019,profiles,country_id,id
WoSIS_2019,profiles,country_name,value_string
WoSIS_2019,profiles,geom_accuracy,unit
WoSIS_2019,profiles,latitude,value_number
WoSIS_2019,profiles,longitude,value_number
WoSIS_2019,profiles,dsds,value_number
WoSIS_2019,profiles,cfao_version,?
WoSIS_2019,profiles,cfao_major_group_code,?
WoSIS_2019,profiles,cfao_major_group,?
WoSIS_2019,profiles,cfao_soil_unit_code,?
WoSIS_2019,profiles,cfao_soil_unit,?
WoSIS_2019,profiles,cwrb_version,?
WoSIS_2019,profiles,cwrb_reference_soil_group_code,?
WoSIS_2019,profiles,cwrb_reference_soil_group,?
WoSIS_2019,profiles,cwrb_prefix_qualifier,?
WoSIS_2019,profiles,cwrb_suffix_qualifier,?
WoSIS_2019,profiles,cstx_version,?
WoSIS_2019,profiles,cstx_order_name,?
WoSIS_2019,profiles,cstx_suborder,?
WoSIS_2019,profiles,cstx_great_group,?
WoSIS_2019,profiles,cstx_subgroup,?
vanGestel,soil C,site.id,id
vanGestel,soil C,trt,value_factor
vanGestel,soil C,technique,method
vanGestel,soil C,season,value_string
vanGestel,soil C,trt.size.bg,value_number
vanGestel,soil C,soilT.depth,value_number
vanGestel,soil C,trt.size.abg,value_number
vanGestel,soil C,trt.size.units,unit
vanGestel,soil C,start.date,value_date
vanGestel,soil C,measurement.date,value_date
vanGestel,soil C,duration,value_number
vanGestel,soil C,remove,value_factor
vanGestel,soil C,multi.year,value_factor
vanGestel,soil C,control.mean,value_avg
vanGestel,soil C,control.se,value_number
vanGestel,soil C,control.n,value_number
vanGestel,soil C,trt.mean,value_avg
vanGestel,soil C,trt.se,value_number
vanGestel,soil C,trt.n,value_number
vanGestel,soil C,unit,unit
vanGestel,soil C,variable,value_string
vanGestel,soil C,soil.horizon,value_number
vanGestel,soil C,bulk.density,value_number
vanGestel,soil C,source,value_string
vanGestel,soil C,notes,note
vanGestel,soil C,reference,value_string
vanGestel,Rsoil,site.id,id
vanGestel,Rsoil,trt,value_factor
vanGestel,Rsoil,technique,method
vanGestel,Rsoil,season,value_string
vanGestel,Rsoil,trt.size.bg,value_number
vanGestel,Rsoil,soilT.depth,value_number
vanGestel,Rsoil,trt.size.abg,value_number
vanGestel,Rsoil,trt.size.units,unit
vanGestel,Rsoil,start.date,value_date
vanGestel,Rsoil,measurement.date,value_date
vanGestel,Rsoil,duration,value_number
vanGestel,Rsoil,remove,value_factor
vanGestel,Rsoil,multi.year,value_factor
vanGestel,Rsoil,control.mean,value_avg
vanGestel,Rsoil,control.se,value_number
vanGestel,Rsoil,control.n,value_number
vanGestel,Rsoil,trt.mean,value_avg
vanGestel,Rsoil,trt.se,value_number
vanGestel,Rsoil,trt.n,value_number
vanGestel,Rsoil,unit,unit
vanGestel,Rsoil,variable,value_string
vanGestel,Rsoil,source,value_string
vanGestel,Rsoil,notes,note
vanGestel,Rsoil,reference,value_string
vanGestel,biomass,site.id,id
vanGestel,biomass,trt,value_factor
vanGestel,biomass,technique,method
vanGestel,biomass,season,value_string
vanGestel,biomass,trt.size.bg,value_number
vanGestel,biomass,soilT.depth,value_number
vanGestel,biomass,trt.size.abg,value_number
vanGestel,biomass,trt.size.units,unit
vanGestel,biomass,species,value_string
vanGestel,biomass,start.date,value_date
vanGestel,biomass,measurement.date,value_date
vanGestel,biomass,duration,value_number
vanGestel,biomass,remove,value_factor
vanGestel,biomass,multi.year,value_factor
vanGestel,biomass,control.mean,value_avg
vanGestel,biomass,control.se,value_number
vanGestel,biomass,control.n,value_number
vanGestel,biomass,trt.mean,value_avg
vanGestel,biomass,trt.se,value_number
vanGestel,biomass,trt.n,value_number
vanGestel,biomass,unit,unit
vanGestel,biomass,variable,value_string
vanGestel,biomass,soil.horizon,value_number
vanGestel,biomass,source,value_string
vanGestel,biomass,notes,note
vanGestel,biomass,reference,value_string
vanGestel,biomass,input,value_factor
vanGestel,site info,site.id,id
vanGestel,site info,state.country,value_string
vanGestel,site info,site,value_string
vanGestel,site info,project,value_string
vanGestel,site info,lat,value_number
vanGestel,site info,lon,value_number
vanGestel,site info,elevation,value_number
vanGestel,site info,mat,value_number
vanGestel,site info,map,value_number
vanGestel,site info,treatments,value_factor
vanGestel,site info,technique,method
vanGestel,site info,season,value_string
vanGestel,site info,biome,value_string
vanGestel,site info,sub.biome,value_string
vanGestel,site info,species,value_string
vanGestel,site info,soil.type,value_string
vanGestel,site info,soil.texture.class,value_factor
vanGestel,site info,perc.sand,value_number
vanGestel,site info,perc.silt,value_number
vanGestel,site info,perc.clay,value_number
vanGestel,site info,start.date,value_date
vanGestel,site info,C.pool.abg,value_number
vanGestel,site info,C.pool.bwg,value_number
vanGestel,site info,N.pool.abg,value_number
vanGestel,site info,N.pool.bwg,value_number
vanGestel,site info,P.pool.bwg,value_number
vanGestel,site info,soil.depth.pool,value_number
vanGestel,site info,Ndep.rate,value_number
vanGestel,site info,bulk.density,value_number
vanGestel,site info,pH,value_number
vanGestel,site info,percent.om,value_number
vanGestel,site info,source,value_string
vanGestel,site info,notes,note
vanGestel,site info,Reference,value_string
vanGestel,soil moisture,site.id,id
vanGestel,soil moisture,trt,value_factor
vanGestel,soil moisture,technique,method
vanGestel,soil moisture,season,value_string
vanGestel,soil moisture,trt.size.bg,value_number
vanGestel,soil moisture,soilT.depth,value_number
vanGestel,soil moisture,trt.size.abg,value_number
vanGestel,soil moisture,trt.size.units,unit
vanGestel,soil moisture,start.date,value_date
vanGestel,soil moisture,measurement.date,value_date
vanGestel,soil moisture,control.mean,value_avg
vanGestel,soil moisture,control.se,value_number
vanGestel,soil moisture,control.n,value_number
vanGestel,soil moisture,trt.mean,value_avg
vanGestel,soil moisture,trt.se,value_number
vanGestel,soil moisture,trt.n,value_number
vanGestel,soil moisture,unit,unit
vanGestel,soil moisture,variable,value_string
vanGestel,soil moisture,soil.horizon,value_number
vanGestel,soil moisture,source,value_string
vanGestel,soil moisture,notes,note
vanGestel,soil moisture,reference,value_string
vanGestel,correlation BD-OM,site,value_string
vanGestel,correlation BD-OM,bulk.density,value_number
vanGestel,correlation BD-OM,percent.om,value_number
vanGestel,correlation BD-OM,source,value_string
vanGestel,correlation BD-OM,notes,note
vanGestel,correlation BD-OM,Reference,value_string
SIDb_restructured,study,level1,id
SIDb_restructured,study,citationKey,id
SIDb_restructured,study,doi,id
SIDb_restructured,study,entryAuthor,value_string
SIDb_restructured,study,entryCreationDate,value_date
SIDb_restructured,study,contactName,value_string
SIDb_restructured,study,contactEmail,value_string
SIDb_restructured,study,study,id
SIDb_restructured,study,entryNote,value_string
SIDb_restructured,siteInfo,level1,id
SIDb_restructured,siteInfo,siteIndex,value_string
SIDb_restructured,siteInfo,coordinates_latitude_numeric,value_number
SIDb_restructured,siteInfo,coordinates_longitude_numeric,value_number
SIDb_restructured,siteInfo,elevation,value_number
SIDb_restructured,siteInfo,MAT,value_number
SIDb_restructured,siteInfo,MAP_numeric,value_number
SIDb_restructured,siteInfo,permafrost_activeLayer_numeric,value_number
SIDb_restructured,siteInfo,site,id
SIDb_restructured,siteInfo,country,value_string
SIDb_restructured,siteInfo,landCover,value_string
SIDb_restructured,siteInfo,vegNote,value_string
SIDb_restructured,siteInfo,soilTaxonomy_soilOrder,value_string
SIDb_restructured,siteInfo,soilTaxonomy_soilFamily,value_string
SIDb_restructured,siteInfo,soilTaxonomy_classificationSystem,value_factor
